"IDMEDIDA","NODO","TEMPERATURA","HUMEDAD RELATIVA","HUMEDAD DE LA TIERRA","NIVEL UV","INTENSIDAD LUMÍNICA","TIME"
"13539","5","22","63","15.74","0","0","2018-06-05 23:41:00"
"13540","2","23","36","6.11","0","0","2018-06-05 23:42:00"
"13541","5","22","63","15.9","0","0","2018-06-05 23:42:00"
"13542","2","23","36","6.27","0","0","2018-06-05 23:43:00"
"13543","5","22","64","15.9","0","0","2018-06-05 23:43:00"
"13544","2","23","37","6.11","0","0","2018-06-05 23:46:00"
"13545","5","22","64","15.9","0","0","2018-06-05 23:46:00"
"13546","2","22","38","5.95","0","0","2018-06-05 23:47:00"
"13547","5","22","64","15.9","0","0","2018-06-05 23:47:00"
"13548","2","22","38","6.11","0","0","2018-06-05 23:48:00"
"13549","5","22","64","15.9","0","0","2018-06-05 23:48:00"
"13550","2","22","38","5.95","0","0","2018-06-05 23:49:00"
"13551","5","22","64","16.06","0","0","2018-06-05 23:49:00"
"13552","2","22","38","6.27","0","0","2018-06-05 23:50:00"
"13553","5","22","64","15.9","0","0","2018-06-05 23:50:00"
"13554","2","22","38","6.11","0","0","2018-06-05 23:51:00"
"13555","5","22","64","15.9","0","0","2018-06-05 23:51:00"
"13556","2","22","38","6.11","0","0","2018-06-05 23:52:00"
"13557","5","22","64","15.9","0","0","2018-06-05 23:52:00"
"13558","2","23","37","5.79","0","0","2018-06-05 23:53:00"
"13559","5","22","64","15.74","0","0","2018-06-05 23:53:00"
"13560","2","22","38","5.95","0","0","2018-06-05 23:54:00"
"13561","5","22","64","15.74","0","0","2018-06-05 23:54:00"
"13562","2","23","36","5.79","0","0","2018-06-05 23:55:00"
"13563","5","22","64","15.74","0","0","2018-06-05 23:55:00"
"13564","2","23","37","5.95","0","0","2018-06-05 23:56:00"
"13565","5","22","64","15.74","0","0","2018-06-05 23:56:00"
"13566","2","23","36","6.27","0","0","2018-06-05 23:57:00"
"13567","5","22","63","15.74","0","0","2018-06-05 23:57:00"
"13568","2","23","36","6.11","0","0","2018-06-05 23:58:00"
"13569","5","22","63","15.74","0","0","2018-06-05 23:58:00"
"13570","2","23","36","6.11","0","0","2018-06-05 23:59:00"
"13571","5","22","62","16.22","0","0","2018-06-05 23:59:00"
"13572","2","23","36","5.79","0","0","2018-06-06 00:00:00"
"13573","5","22","62","16.06","0","0","2018-06-06 00:00:00"
"13574","2","23","36","6.11","0","0","2018-06-06 00:01:00"
"13575","5","23","61","16.06","0","0","2018-06-06 00:01:00"
"13576","2","23","36","6.11","0","0","2018-06-06 00:02:00"
"13577","5","23","61","16.06","0","0","2018-06-06 00:02:00"
"13578","2","23","36","5.95","0","0","2018-06-06 00:03:00"
"13579","5","23","60","15.9","0","0","2018-06-06 00:03:00"
"13580","2","23","36","6.11","0","0","2018-06-06 00:04:00"
"13581","5","22","61","15.9","0","0","2018-06-06 00:04:00"
"13582","2","23","36","5.95","0","0","2018-06-06 00:05:00"
"13583","5","22","61","15.9","0","0","2018-06-06 00:05:00"
"13584","2","23","36","6.11","0","0","2018-06-06 00:06:00"
"13585","5","22","61","15.9","0","0","2018-06-06 00:06:00"
"13586","2","23","36","6.27","0","0","2018-06-06 00:07:00"
"13587","5","22","61","15.9","0","0","2018-06-06 00:07:00"
"13588","2","23","36","5.95","0","0","2018-06-06 00:08:00"
"13589","5","22","61","15.9","0","0","2018-06-06 00:08:00"
"13590","2","23","37","5.95","0","0","2018-06-06 00:09:00"
"13591","5","22","62","15.9","0","0","2018-06-06 00:09:00"
"13592","2","23","36","6.11","0","0","2018-06-06 00:10:00"
"13593","5","22","62","15.9","0","0","2018-06-06 00:10:00"
"13594","2","23","37","5.95","0","0","2018-06-06 00:11:00"
"13595","5","22","62","15.9","0","0","2018-06-06 00:11:00"
"13596","2","22","38","6.27","0","0","2018-06-06 00:12:00"
"13597","5","22","63","15.9","0","0","2018-06-06 00:12:00"
"13598","2","22","38","6.11","0","0","2018-06-06 00:13:00"
"13599","5","22","63","15.9","0","0","2018-06-06 00:13:00"
"13600","2","22","38","6.11","0","0","2018-06-06 00:14:00"
"13601","5","22","63","16.22","0","0","2018-06-06 00:14:00"
"13602","2","22","38","6.27","0","0","2018-06-06 00:15:00"
"13603","5","22","63","16.06","0","0","2018-06-06 00:15:00"
"13604","2","22","38","5.95","0","0","2018-06-06 00:16:00"
"13605","5","22","63","15.9","0","0","2018-06-06 00:16:00"
"13606","2","23","36","6.43","0","0","2018-06-06 00:17:00"
"13607","5","22","63","15.9","0","0","2018-06-06 00:17:00"
"13608","2","23","37","5.79","0","0","2018-06-06 00:18:00"
"13609","5","22","63","15.9","0","0","2018-06-06 00:18:00"
"13610","2","23","37","5.95","0","0","2018-06-06 00:19:00"
"13611","5","22","63","15.9","0","0","2018-06-06 00:19:00"
"13612","2","22","38","5.95","0","0","2018-06-06 00:20:00"
"13613","5","22","63","15.9","0","0","2018-06-06 00:20:00"
"13614","2","22","38","5.95","0","0","2018-06-06 00:21:00"
"13615","5","22","64","15.9","0","0","2018-06-06 00:21:00"
"13616","2","23","37","6.11","0","0","2018-06-06 00:22:00"
"13617","5","22","64","15.74","0","0","2018-06-06 00:22:00"
"13618","2","23","37","5.95","0","0","2018-06-06 00:23:00"
"13619","5","22","63","15.9","0","0","2018-06-06 00:23:00"
"13620","2","23","36","6.11","0","0","2018-06-06 00:24:00"
"13621","5","22","63","15.9","0","0","2018-06-06 00:24:00"
"13622","2","23","36","6.11","0","0","2018-06-06 00:25:00"
"13623","5","22","63","15.9","0","0","2018-06-06 00:25:00"
"13624","2","23","36","6.27","0","0","2018-06-06 00:26:00"
"13625","5","22","63","15.9","0","0","2018-06-06 00:26:00"
"13626","2","23","37","6.27","0","0","2018-06-06 00:27:00"
"13627","5","22","62","15.9","0","0","2018-06-06 00:27:00"
"13628","2","23","37","6.27","0","0","2018-06-06 00:28:00"
"13629","5","22","62","15.9","0","0","2018-06-06 00:28:00"
"13630","2","23","37","6.43","0","0","2018-06-06 00:29:00"
"13631","5","22","62","16.06","0","0","2018-06-06 00:29:00"
"13632","2","23","37","6.43","0","0","2018-06-06 00:30:00"
"13633","5","22","62","15.9","0","0","2018-06-06 00:30:00"
"13634","2","23","37","6.43","0","0","2018-06-06 00:31:00"
"13635","5","22","62","16.06","0","0","2018-06-06 00:31:00"
"13636","2","22","38","6.27","0","0","2018-06-06 00:32:00"
"13637","5","22","63","16.22","0","0","2018-06-06 00:32:00"
"13638","2","22","38","6.43","0","0","2018-06-06 00:33:00"
"13639","5","22","63","15.9","0","0","2018-06-06 00:33:00"
"13640","2","22","38","6.27","0","0","2018-06-06 00:34:00"
"13641","5","22","63","15.9","0","0","2018-06-06 00:34:00"
"13642","2","22","38","6.43","0","0","2018-06-06 00:35:00"
"13643","5","22","62","15.9","0","0","2018-06-06 00:35:00"
"13644","2","22","38","6.27","0","0","2018-06-06 00:36:00"
"13645","5","22","62","15.9","0","0","2018-06-06 00:36:00"
"13646","2","22","38","5.95","0","0","2018-06-06 00:37:00"
"13647","5","22","62","16.06","0","0","2018-06-06 00:37:00"
"13648","2","22","38","6.11","0","0","2018-06-06 00:38:00"
"13649","5","22","63","16.06","0","0","2018-06-06 00:38:00"
"13650","2","23","36","6.11","0","0","2018-06-06 00:39:00"
"13651","5","22","62","15.9","0","0","2018-06-06 00:39:00"
"13652","2","23","36","6.27","0","0","2018-06-06 00:40:00"
"13653","5","22","63","15.9","0","0","2018-06-06 00:40:00"
"13654","2","23","36","6.11","0","0","2018-06-06 00:41:00"
"13655","5","22","63","15.9","0","0","2018-06-06 00:41:00"
"13656","2","23","36","6.11","0","0","2018-06-06 00:42:00"
"13657","5","22","62","15.9","0","0","2018-06-06 00:42:00"
"13658","2","23","36","6.11","0","0","2018-06-06 00:43:00"
"13659","5","22","63","16.06","0","0","2018-06-06 00:43:00"
"13660","2","23","36","6.27","0","0","2018-06-06 00:44:00"
"13661","5","22","63","15.9","0","0","2018-06-06 00:44:00"
"13662","2","23","36","6.11","0","0","2018-06-06 00:45:00"
"13663","5","22","63","15.9","0","0","2018-06-06 00:45:00"
"13664","2","23","37","6.27","0","0","2018-06-06 00:46:00"
"13665","5","22","63","16.06","0","0","2018-06-06 00:46:00"
"13666","2","23","37","6.11","0","0","2018-06-06 00:47:00"
"13667","5","22","63","15.9","0","0","2018-06-06 00:47:00"
"13668","2","23","37","6.43","0","0","2018-06-06 00:48:00"
"13669","5","22","62","15.9","0","0","2018-06-06 00:48:00"
"13670","2","23","36","6.27","0","0","2018-06-06 00:49:00"
"13671","5","22","62","16.06","0","0","2018-06-06 00:49:00"
"13672","5","22","62","16.06","0","0","2018-06-06 00:50:00"
"13673","2","23","36","6.43","0","0","2018-06-06 00:51:00"
"13674","2","23","36","6.43","0","0","2018-06-06 00:52:00"
"13675","5","22","62","16.55","0","0","2018-06-06 00:52:00"
"13676","2","23","36","6.27","0","0","2018-06-06 00:53:00"
"13677","5","22","61","16.55","0","0","2018-06-06 00:53:00"
"13678","2","23","36","6.27","0","0","2018-06-06 00:54:00"
"13679","5","22","61","16.71","0","0","2018-06-06 00:54:00"
"13680","5","22","61","16.55","0","0","2018-06-06 00:55:00"
"13681","2","23","36","6.11","0","0","2018-06-06 00:56:00"
"13682","5","22","61","16.55","0","0","2018-06-06 00:56:00"
"13683","2","23","36","6.11","0","0","2018-06-06 00:57:00"
"13684","5","22","60","16.55","0","0","2018-06-06 00:57:00"
"13685","2","23","36","6.43","0","0","2018-06-06 00:58:00"
"13686","5","22","60","16.55","0","0","2018-06-06 00:58:00"
"13687","2","23","36","6.27","0","0","2018-06-06 00:59:00"
"13688","2","23","36","6.43","0","0","2018-06-06 01:02:00"
"13689","2","23","36","6.27","0","0","2018-06-06 01:03:00"
"13690","2","23","36","6.27","0","0","2018-06-06 01:04:00"
"13691","2","23","36","6.11","0","0","2018-06-06 01:05:00"
"13692","2","23","36","6.43","0","0","2018-06-06 01:06:00"
"13693","5","23","59","16.55","0","0","2018-06-06 01:06:00"
"13694","2","23","36","6.43","0","0","2018-06-06 01:07:00"
"13695","5","23","58","16.55","0","0","2018-06-06 01:07:00"
"13696","2","23","36","6.59","0","0","2018-06-06 01:08:00"
"13697","5","23","58","16.55","0","0","2018-06-06 01:08:00"
"13698","2","23","36","6.27","0","0","2018-06-06 01:09:00"
"13699","2","23","36","6.43","0","0","2018-06-06 01:10:00"
"13700","5","23","58","16.55","0","0","2018-06-06 01:10:00"
"13701","2","23","36","6.27","0","0","2018-06-06 01:11:00"
"13702","5","23","58","16.39","0","0","2018-06-06 01:11:00"
"13703","2","23","36","6.11","0","0","2018-06-06 01:12:00"
"13704","5","23","58","16.39","0","0","2018-06-06 01:12:00"
"13705","2","23","36","6.27","0","0","2018-06-06 01:13:00"
"13706","5","23","58","16.71","0","0","2018-06-06 01:13:00"
"13707","2","23","36","6.11","0","0","2018-06-06 01:14:00"
"13708","5","23","59","16.71","0","0","2018-06-06 01:14:00"
"13709","2","23","36","6.27","0","0","2018-06-06 01:15:00"
"13710","5","23","59","16.87","0","0","2018-06-06 01:15:00"
"13711","2","23","36","6.43","0","0","2018-06-06 01:16:00"
"13712","5","23","59","16.87","0","0","2018-06-06 01:16:00"
"13713","2","23","36","6.27","0","0","2018-06-06 01:17:00"
"13714","5","23","59","16.55","0","0","2018-06-06 01:17:00"
"13715","2","23","36","6.43","0","0","2018-06-06 01:18:00"
"13716","5","22","60","16.55","0","0","2018-06-06 01:18:00"
"13717","2","23","36","6.43","0","0","2018-06-06 01:19:00"
"13718","5","22","60","16.55","0","0","2018-06-06 01:19:00"
"13719","2","23","36","6.11","0","0","2018-06-06 01:20:00"
"13720","5","22","60","16.71","0","0","2018-06-06 01:20:00"
"13721","2","23","36","6.43","0","0","2018-06-06 01:21:00"
"13722","2","23","36","6.27","0","0","2018-06-06 01:22:00"
"13723","5","22","60","16.55","0","0","2018-06-06 01:22:00"
"13724","2","23","36","6.27","0","0","2018-06-06 01:23:00"
"13725","5","22","60","16.39","0","0","2018-06-06 01:23:00"
"13726","2","23","35","6.43","0","0","2018-06-06 01:24:00"
"13727","5","22","60","16.39","0","0","2018-06-06 01:24:00"
"13728","2","23","36","6.43","0","0","2018-06-06 01:25:00"
"13729","5","22","59","16.55","0","0","2018-06-06 01:25:00"
"13730","2","23","35","6.11","0","0","2018-06-06 01:26:00"
"13731","5","22","59","16.55","0","0","2018-06-06 01:26:00"
"13732","2","23","36","6.11","0","0","2018-06-06 01:27:00"
"13733","5","22","59","16.55","0","0","2018-06-06 01:27:00"
"13734","2","23","35","6.11","0","0","2018-06-06 01:28:00"
"13735","5","22","59","16.55","0","0","2018-06-06 01:28:00"
"13736","2","23","36","6.43","0","0","2018-06-06 01:29:00"
"13737","5","22","60","16.55","0","0","2018-06-06 01:29:00"
"13738","2","23","36","6.43","0","0","2018-06-06 01:30:00"
"13739","5","22","60","16.71","0","0","2018-06-06 01:30:00"
"13740","2","23","36","6.11","0","0","2018-06-06 01:31:00"
"13741","5","22","60","15.9","0","0","2018-06-06 01:31:00"
"13742","2","23","36","6.11","0","0","2018-06-06 01:32:00"
"13743","5","22","60","18.47","0","0","2018-06-06 01:32:00"
"13744","2","23","36","6.43","0","0","2018-06-06 01:33:00"
"13745","5","22","60","18.15","0","0","2018-06-06 01:33:00"
"13746","2","23","36","6.27","0","0","2018-06-06 01:34:00"
"13747","5","22","60","18.47","0","0","2018-06-06 01:34:00"
"13748","2","23","36","5.95","0","0","2018-06-06 01:35:00"
"13749","5","22","61","18.31","0","0","2018-06-06 01:35:00"
"13750","2","23","36","6.11","0","0","2018-06-06 01:36:00"
"13751","5","22","61","17.99","0","0","2018-06-06 01:36:00"
"13752","5","22","60","17.67","0","0","2018-06-06 01:37:00"
"13753","2","22","37","6.27","0","0","2018-06-06 01:38:00"
"13754","5","22","61","17.51","0","0","2018-06-06 01:38:00"
"13755","2","22","37","6.27","0","0","2018-06-06 01:39:00"
"13756","5","22","61","17.51","0","0","2018-06-06 01:39:00"
"13757","2","22","37","6.59","0","0","2018-06-06 01:40:00"
"13758","5","22","61","17.35","0","0","2018-06-06 01:40:00"
"13759","2","22","37","6.59","0","0","2018-06-06 01:41:00"
"13760","5","22","61","17.19","0","0","2018-06-06 01:41:00"
"13761","2","22","37","6.43","0","0","2018-06-06 01:42:00"
"13762","5","22","61","17.35","0","0","2018-06-06 01:42:00"
"13763","2","22","37","6.43","0","0","2018-06-06 01:43:00"
"13764","2","22","37","6.43","0","0","2018-06-06 01:44:00"
"13765","5","22","61","17.19","0","0","2018-06-06 01:44:00"
"13766","2","22","37","6.59","0","0","2018-06-06 01:45:00"
"13767","5","22","61","17.19","0","0","2018-06-06 01:45:00"
"13768","2","22","37","5.95","0","0","2018-06-06 01:46:00"
"13769","5","22","61","17.19","0","0","2018-06-06 01:46:00"
"13770","2","22","37","5.63","0","0","2018-06-06 01:47:00"
"13771","5","22","62","17.03","0","0","2018-06-06 01:47:00"
"13772","2","22","37","5.63","0","0","2018-06-06 01:48:00"
"13773","5","22","62","17.19","0","0","2018-06-06 01:48:00"
"13774","2","22","37","5.79","0","0","2018-06-06 01:49:00"
"13775","5","22","62","17.19","0","0","2018-06-06 01:49:00"
"13776","2","22","38","5.63","0","0","2018-06-06 01:50:00"
"13777","5","22","62","17.03","0","0","2018-06-06 01:50:00"
"13778","2","22","37","5.79","0","0","2018-06-06 01:51:00"
"13779","5","22","62","17.03","0","0","2018-06-06 01:51:00"
"13780","2","22","37","5.79","0","0","2018-06-06 01:52:00"
"13781","5","22","62","17.19","0","0","2018-06-06 01:52:00"
"13782","2","22","37","5.63","0","0","2018-06-06 01:53:00"
"13783","5","22","62","17.19","0","0","2018-06-06 01:53:00"
"13784","2","22","37","5.63","0","0","2018-06-06 01:54:00"
"13785","5","22","62","17.03","0","0","2018-06-06 01:54:00"
"13786","2","22","37","5.63","0","0","2018-06-06 01:55:00"
"13787","5","22","62","17.19","0","0","2018-06-06 01:55:00"
"13788","2","22","37","5.63","0","0","2018-06-06 01:56:00"
"13789","5","22","62","19.43","0","0","2018-06-06 01:56:00"
"13790","2","22","37","5.63","0","0","2018-06-06 01:57:00"
"13791","5","22","62","17.83","0","0","2018-06-06 01:57:00"
"13792","2","23","35","5.63","0","0","2018-06-06 01:58:00"
"13793","5","22","62","18.31","0","0","2018-06-06 01:58:00"
"13794","2","23","35","5.79","0","0","2018-06-06 01:59:00"
"13795","5","22","61","17.99","0","0","2018-06-06 01:59:00"
"13796","2","23","35","5.79","0","0","2018-06-06 02:00:00"
"13797","5","22","61","17.83","0","0","2018-06-06 02:00:00"
"13798","2","23","35","5.79","0","0","2018-06-06 02:01:00"
"13799","5","22","61","18.15","0","0","2018-06-06 02:01:00"
"13800","2","23","35","5.63","0","0","2018-06-06 02:02:00"
"13801","5","22","60","17.99","0","0","2018-06-06 02:02:00"
"13802","2","23","35","5.63","0","0","2018-06-06 02:03:00"
"13803","5","22","60","18.47","0","0","2018-06-06 02:03:00"
"13804","2","23","35","5.63","0","0","2018-06-06 02:04:00"
"13805","5","22","60","17.51","0","0","2018-06-06 02:04:00"
"13806","2","23","35","5.63","0","0","2018-06-06 02:05:00"
"13807","5","22","59","17.51","0","0","2018-06-06 02:05:00"
"13808","2","23","35","5.47","0","0","2018-06-06 02:06:00"
"13809","5","22","59","17.67","0","0","2018-06-06 02:06:00"
"13810","2","23","35","5.63","0","0","2018-06-06 02:07:00"
"13811","5","22","60","18.15","0","0","2018-06-06 02:07:00"
"13812","2","23","35","5.79","0","5","2018-06-06 02:08:00"
"13813","5","22","60","18.47","0","0","2018-06-06 02:08:00"
"13814","2","23","36","5.63","0","17","2018-06-06 02:09:00"
"13815","5","22","60","18.63","0","0","2018-06-06 02:09:00"
"13816","2","23","36","5.79","0","23","2018-06-06 02:10:00"
"13817","5","22","60","18.47","0","5","2018-06-06 02:10:00"
"13818","2","23","36","5.95","0","35","2018-06-06 02:11:00"
"13819","5","22","60","18.31","0","11","2018-06-06 02:11:00"
"13820","2","23","36","5.79","0","46","2018-06-06 02:12:00"
"13821","5","22","60","18.15","0","23","2018-06-06 02:12:00"
"13822","2","23","35","5.79","0","64","2018-06-06 02:13:00"
"13823","5","22","60","18.15","0","29","2018-06-06 02:13:00"
"13824","2","23","35","5.79","0","87","2018-06-06 02:14:00"
"13825","5","22","60","18.47","0","41","2018-06-06 02:14:00"
"13826","5","22","61","18.31","0","76","2018-06-06 02:16:00"
"13827","2","23","36","6.11","0","205","2018-06-06 02:17:00"
"13828","5","22","61","18.31","0","105","2018-06-06 02:17:00"
"13829","2","23","36","5.95","0","334","2018-06-06 02:18:00"
"13830","5","22","61","18.63","0","193","2018-06-06 02:18:00"
"13831","2","23","36","5.63","0","656","2018-06-06 02:19:00"
"13832","5","22","62","18.47","0","404","2018-06-06 02:19:00"
"13833","2","23","36","6.11","0","615","2018-06-06 02:20:00"
"13834","5","22","62","18.63","0","322","2018-06-06 02:20:00"
"13835","2","22","37","5.95","0","504","2018-06-06 02:21:00"
"13836","5","22","62","18.31","0","252","2018-06-06 02:21:00"
"13837","2","22","37","6.11","0","510","2018-06-06 02:22:00"
"13838","5","22","62","18.15","0","252","2018-06-06 02:22:00"
"13839","2","22","37","5.95","0","609","2018-06-06 02:23:00"
"13840","5","22","62","18.15","0","304","2018-06-06 02:23:00"
"13841","2","22","37","6.11","0","686","2018-06-06 02:24:00"
"13842","5","22","62","17.99","0","328","2018-06-06 02:24:00"
"13843","2","22","37","6.11","0","680","2018-06-06 02:25:00"
"13844","5","22","62","17.83","0","328","2018-06-06 02:25:00"
"13845","2","22","37","5.95","0","697","2018-06-06 02:26:00"
"13846","5","22","62","17.83","0","340","2018-06-06 02:26:00"
"13847","2","22","37","5.79","0","750","2018-06-06 02:27:00"
"13848","5","22","62","17.67","0","357","2018-06-06 02:27:00"
"13849","2","22","38","5.63","0","797","2018-06-06 02:28:00"
"13850","5","22","62","17.83","0","381","2018-06-06 02:28:00"
"13851","2","22","38","6.11","0","914","2018-06-06 02:29:00"
"13852","5","22","63","17.67","0","445","2018-06-06 02:29:00"
"13853","2","22","37","6.11","0","1061","2018-06-06 02:30:00"
"13854","5","22","63","17.35","0","521","2018-06-06 02:30:00"
"13855","2","22","37","5.95","0","1225","2018-06-06 02:31:00"
"13856","5","22","63","17.67","0","609","2018-06-06 02:31:00"
"13857","2","22","37","5.95","0","1419","2018-06-06 02:32:00"
"13858","5","22","62","17.67","0","709","2018-06-06 02:32:00"
"13859","2","22","37","5.95","0","1624","2018-06-06 02:33:00"
"13860","5","22","62","17.67","0","826","2018-06-06 02:33:00"
